Name,Date,State
New Paris,12/01/1900,Indiana
New Richmond,02/15/1899,Indiana
New Ross,12/02/1901,Indiana
New Salem,07/15/1903,Indiana
New Waverly,09/15/1903,Indiana
Newburg,12/02/1901,Indiana
Newcastle,04/01/1898,Indiana
Newmarket,11/15/1900,Indiana
Newpoint,04/01/1903,Indiana
Newport,03/02/1903,Indiana
Nineveh,04/01/1903,Indiana
Noblesville,11/01/1898,Indiana
Nora,09/05/1899,Indiana
Norman Station,11/15/1904,Indiana
North Judson,05/16/1904,Indiana
North Liberty,11/15/1900,Indiana
North Manchester,03/15/1900,Indiana
North Salem,11/01/1901,Indiana
North Vernon,11/01/1901,Indiana
Northgrove,03/01/1904,Indiana
Oakland City,11/01/1901,Indiana
Oaklandon,06/01/1901,Indiana
Oaktown,02/02/1903,Indiana
Ockley,09/15/1904,Indiana
Odon,12/01/1902,Indiana
Ogilville,11/01/1902,Indiana
Olinville,04/02/1900,Indiana
Onward,09/15/1903,Indiana
Ora,09/01/1904,Indiana
Orleans,07/01/1902,Indiana
Osceola,02/01/1902,Indiana
Osgood,09/15/1903,Indiana
Ossian,10/15/1900,Indiana
Otisco,10/01/1904,Indiana
Otterbein,02/01/1902,Indiana
Owasco,08/01/1903,Indiana
Owensville,11/01/1901,Indiana
Oxford,03/01/1901,Indiana
Paoli,09/15/1902,Indiana
Paragon,03/02/1903,Indiana
Paris Crossing,07/15/1904,Indiana
Paris Crossing,12/15/1903,Indiana
Parker,10/10/1898,Indiana
Patoka,07/15/1902,Indiana
Pekin,01/01/1902,Indiana
Pendleton,03/15/1900,Indiana
Pennville,03/02/1903,Indiana
Perrysville,02/01/1902,Indiana
Peru,04/16/1900,Indiana
Petersburg,11/01/1900,Indiana
Pettysville,03/01/1904,Indiana
Pierceton,11/15/1900,Indiana
Pimento,02/01/1902,Indiana
Pine Village,08/01/1904,Indiana
Pittsboro,09/15/1900,Indiana
Plainfield,11/01/1902,Indiana
Plainville,12/01/1902,Indiana
Pleasant Lake,10/02/1899,Indiana
Pleasant Mills,12/15/1904,Indiana
Plymouth,05/01/1900,Indiana
Poland,07/15/1904,Indiana
Poneto,10/01/1904,Indiana
Portland,08/15/1900,Indiana
Poseyville,07/15/1902,Indiana
Princeton,11/01/1900,Indiana
Quincy,12/15/1903,Indiana
Ray,11/02/1903,Indiana
Redkey,12/15/1900,Indiana
Reelsville,11/01/1902,Indiana
Remington,11/01/1900,Indiana
Rensselaer,10/15/1900,Indiana
Reynolds,10/15/1903,Indiana
Richmond,02/01/1898,Indiana
Ridgeville,12/01/1900,Indiana
Riley,04/15/1904,Indiana
Risingsun,04/01/1903,Indiana
Roachdale,11/01/1901,Indiana
Roann,11/01/1900,Indiana
Roanoke,07/01/1902,Indiana
Rochester,12/04/1899,Indiana
Rockfield,11/01/1902,Indiana
Rockport,07/01/1901,Indiana
Rockville,10/16/1899,Indiana
Rolling Prairie,09/01/1903,Indiana
Romney,10/15/1902,Indiana
Rosedale,01/01/1902,Indiana
Rosston,08/01/1903,Indiana
Rossville,09/15/1900,Indiana
Royal Center,04/01/1902,Indiana
Rugby,11/01/1902,Indiana
Rushville,07/05/1899,Indiana
Russellville,02/01/1902,Indiana
Russiaville,10/15/1900,Indiana
Saint Joe Station,07/01/1903,Indiana
Saint Paul,04/01/1903,Indiana
Salamonia,05/16/1904,Indiana
Salem,07/05/1899,Indiana
Saline City,11/01/1904,Indiana
Sandborn,11/02/1903,Indiana
Scipio,12/01/1904,Indiana
Scircleville,08/01/1902,Indiana
Scottsburg,06/01/1901,Indiana
Seafield,10/15/1903,Indiana
Sedalia,07/01/1902,Indiana
Sellersburg,07/01/1902,Indiana
Selma,11/08/1897,Indiana
Selvin,12/15/1903,Indiana
Seymour,04/01/1902,Indiana
Shadeland,05/01/1899,Indiana
Sharpsville,10/15/1900,Indiana
Shelburn,11/02/1903,Indiana
Shelbyville,04/02/1900,Indiana
Sheldon,02/01/1904,Indiana
Sheridan,01/02/1901,Indiana
Shideler,06/04/1900,Indiana
Shipshewana,04/01/1902,Indiana
Shirley,08/01/1902,Indiana
Shoals,04/01/1904,Indiana
Sidney,02/01/1902,Indiana
Silver Lake,02/01/1902,Indiana
Silverwood,11/02/1903,Indiana
Smedley,01/01/1904,Indiana
Somerville,07/15/1902,Indiana
South Bend,05/15/1899,Indiana
South Whitley,10/02/1899,Indiana
Southport,08/01/1899,Indiana
Sparksville,04/01/1903,Indiana
Spencer,06/11/1900,Indiana
Spencerville,07/01/1903,Indiana
Spiceland,03/01/1904,Indiana
Springport,03/01/1904,Indiana
Stanford,11/15/1904,Indiana
Star City,02/01/1904,Indiana
Stateline,04/01/1904,Indiana
Staunton,09/15/1903,Indiana
Stendal,09/01/1903,Indiana
Stewartsville,07/15/1902,Indiana
Stilesville,12/01/1904,Indiana
Stockwell,02/01/1902,Indiana
Straughn,03/01/1904,Indiana
Sullivan,04/01/1903,Indiana
Sulphur Springs,03/01/1904,Indiana
Summitville,02/15/1902,Indiana
Sunman,04/15/1904,Indiana
Swayzee,08/15/1902,Indiana
Switz City,10/15/1904,Indiana
Syracuse,12/01/1900,Indiana
Talbot,10/01/1903,Indiana
Tangier,06/02/1902,Indiana
Taylorsville,11/01/1902,Indiana
Tell City,04/15/1904,Indiana
Tennyson,12/15/1903,Indiana
Terhune,08/01/1903,Indiana
Terre Haute,12/04/1899,Indiana
Thorntown,05/01/1900,Indiana
Tiosa,09/01/1902,Indiana
Tippecanoe,09/01/1902,Indiana
Tipton,09/05/1899,Indiana
Topeka,10/09/1899,Indiana
Trafalgar,09/01/1903,Indiana
Tunnelton,09/01/1903,Indiana
Twelvemile,09/15/1903,Indiana
Underwood,07/01/1902,Indiana
Union,09/01/1903,Indiana
Union City,04/02/1900,Indiana
Union Mills,09/01/1903,Indiana
Uniondale,03/01/1904,Indiana
Unionville,11/15/1904,Indiana
Upland,10/15/1900,Indiana
Urbana,05/02/1904,Indiana
Valley Mills,06/01/1901,Indiana
Vallonia,11/01/1900,Indiana
Valparaiso,10/01/1900,Indiana
Vanburen,08/15/1902,Indiana
Veedersburg,10/01/1900,Indiana
Velpen,09/01/1903,Indiana
Vernon,09/15/1904,Indiana
Versailles,11/01/1904,Indiana
Vevay,03/02/1903,Indiana
Vienna,07/01/1902,Indiana
Wabash,04/02/1900,Indiana
Wadesville,07/15/1902,Indiana
Wagoner,11/01/1901,Indiana
Wakarusa,02/01/1902,Indiana
Waldron ,11/01/1901,Indiana
Walkerton,04/01/1902,Indiana
Walnut,05/01/1902,Indiana
Walton,07/01/1902,Indiana
Wanatah,09/01/1903,Indiana
Warren,04/01/1902,Indiana
Warsaw,10/01/1900,Indiana
Washington,11/01/1901,Indiana
Waterloo,04/01/1902,Indiana
Waveland,12/01/1900,Indiana
Wawaka,07/01/1902,Indiana
Waynetown,03/01/1902,Indiana
Webster,01/01/1904,Indiana
West Baden,09/15/1904,Indiana
West Lebanon,07/01/1902,Indiana
West Middleton,07/01/1902,Indiana
West Newton,02/15/1902,Indiana
West Terre Haute,09/15/1900,Indiana
Westfield,04/15/1901,Indiana
Westpoint,10/15/1902,Indiana
Westport,04/01/1903,Indiana
Westville,09/15/1904,Indiana
Wheatfield,01/15/1904,Indiana
Wheatland,02/02/1903,Indiana
Wheeling,10/15/1901,Indiana
Whiteland,10/15/1903,Indiana
Whitestown,08/01/1903,Indiana
Wilkinson,09/01/1902,Indiana
Williams,09/01/1903,Indiana
Williamsburg,01/01/1904,Indiana
Williamsport,11/01/1900,Indiana
Winamac,03/02/1903,Indiana
Winchester,03/15/1900,Indiana
Windfall,08/01/1902,Indiana
Wingate,09/15/1899,Indiana
Winslow,09/01/1903,Indiana
Wirt,04/01/1903,Indiana
Wolcott,07/01/1902,Indiana
Wolcottville,06/02/1902,Indiana
Woodburn,10/01/1902,Indiana
Worthington,07/01/1903,Indiana
Yeddo,02/15/1904,Indiana
Yeoman,06/01/1904,Indiana
Yorktown,11/01/1900,Indiana
Zionsville,10/01/1900,Indiana
