Name,Date,State
Sciota,03/02/1903,Illinois
Scottland,05/01/1902,Illinois
Seaton,04/01/1904,Illinois
Secor,05/01/1902,Illinois
Seneca,02/16/1903,Illinois
Seward,10/15/1904,Illinois
Seymour,02/16/1903,Illinois
Shabbona,07/01/1903,Illinois
Shannon,10/01/1902,Illinois
Shattuc,03/01/1904,Illinois
Sheffield,02/02/1903,Illinois
Shelbyville,12/01/1902,Illinois
Sheldon,05/15/1901,Illinois
Sheller,01/01/1904,Illinois
Sheridan,09/01/1902,Illinois
Sherman,12/02/1901,Illinois
Shermerville,06/15/1904,Illinois
Sherrard,10/01/1903,Illinois
Shipman,01/01/1904,Illinois
Shirley,08/01/1901,Illinois
Shobonier,04/15/1904,Illinois
Shumway,06/01/1904,Illinois
Sibley,04/01/1904,Illinois
Sidell,02/01/1902,Illinois
Sidney,01/15/1901,Illinois
Sigel,08/01/1903,Illinois
Sims,06/01/1904,Illinois
Sinclair,05/02/1904,Illinois
Smithboro,03/02/1903,Illinois
Smithfield,09/15/1903,Illinois
Smithshire,10/01/1900,Illinois
Somonauk,07/01/1903,Illinois
Sorento,07/01/1902,Illinois
Sparland,12/01/1900,Illinois
Sparta,11/01/1900,Illinois
Speer,04/01/1904,Illinois
Spring Valley,11/01/1901,Illinois
Springerton,04/15/1904,Illinois
Springfield,06/18/1900,Illinois
Stanford,09/15/1903,Illinois
Stanford,10/01/1903,Illinois
Stark,04/01/1904,Illinois
Staunton,01/01/1904,Illinois
Steeleville,04/01/1903,Illinois
Sterling,09/01/1900,Illinois
Steward,10/01/1903,Illinois
Stewardson,06/01/1904,Illinois
Stillman Valley,10/01/1903,Illinois
Stockton,10/01/1900,Illinois
Stonington,07/01/1902,Illinois
Strasburg,10/01/1903,Illinois
Strawn,09/01/1903,Illinois
Streator,11/01/1901,Illinois
Stronghurst,04/01/1903,Illinois
Strout,11/01/1904,Illinois
Sugargrove,07/05/1899,Illinois
Sullivan,03/02/1903,Illinois
Summerfield,09/01/1902,Illinois
Summum,08/15/1904,Illinois
Sumner,09/01/1903,Illinois
Sutter,04/01/1901,Illinois
Swanwick,04/01/1903,Illinois
Sycamore,07/01/1903,Illinois
Symerton,12/01/1902,Illinois
Tablegrove,10/15/1900,Illinois
Tallula,10/01/1902,Illinois
Tamalco,01/15/1901,Illinois
Tamaroa,11/01/1900,Illinois
Tampico,10/01/1903,Illinois
Taylor Ridge,10/15/1903,Illinois
Taylorville,07/01/1902,Illinois
Tennessee,08/01/1904,Illinois
Teutopolis,06/01/1904,Illinois
Texico,04/01/1903,Illinois
Thawville,05/01/1903,Illinois
Thomasboro,02/16/1903,Illinois
Thompsonville,05/01/1902,Illinois
Thomson,11/01/1902,Illinois
Tinleypark,05/01/1903,Illinois
Tiskilwa,02/02/1903,Illinois
Toddville,02/01/1904,Illinois
Toledo,11/01/1901,Illinois
Tolono,10/16/1899,Illinois
Toluca,10/01/1902,Illinois
Tonica,03/01/1902,Illinois
Tonti,04/16/1900,Illinois
Topeka,06/01/1904,Illinois
Toulon,01/02/1901,Illinois
Towanda,07/01/1902,Illinois
Towerhill,04/01/1901,Illinois
Tremont,11/01/1901,Illinois
Trenton,11/01/1900,Illinois
Trilla,06/18/1900,Illinois
Trivoli,06/04/1900,Illinois
Trowbridge,10/15/1903,Illinois
Troy,10/01/1903,Illinois
Troygrove,02/16/1903,Illinois
Tuscola,06/02/1902,Illinois
Ullin,10/15/1904,Illinois
Union,03/01/1902,Illinois
Upper Alton,12/01/1902,Illinois
Urbana,02/15/1902,Illinois
Ursa,04/01/1903,Illinois
Utica,11/01/1901,Illinois
Valmeyer,08/01/1904,Illinois
Vandalia,02/01/1901,Illinois
Varna,11/01/1900,Illinois
Vera,04/01/1904,Illinois
Vergennes,05/01/1903,Illinois
Vermilion,11/01/1901,Illinois
Vermont,10/15/1900,Illinois
Vernon,12/15/1903,Illinois
Verona,01/01/1904,Illinois
Versailles,11/01/1900,Illinois
Victoria,06/01/1898,Illinois
Vienna,04/15/1904,Illinois
Villaridge,04/01/1903,Illinois
Viola,11/16/1903,Illinois
Virden,09/01/1900,Illinois
Virginia,10/01/1901,Illinois
Wadsworth,06/15/1904,Illinois
Waggoner,11/16/1903,Illinois
Walnut,09/01/1903,Illinois
Walnuthill,09/15/1904,Illinois
Walsh,03/01/1902,Illinois
Walshville,10/01/1903,Illinois
Waltonville,01/15/1904,Illinois
Wapella,08/01/1902,Illinois
Warren,06/01/1904,Illinois
Warrensburg,11/01/1901,Illinois
Warsaw,04/01/1901,Illinois
Washburn,04/01/1902,Illinois
Washington,07/01/1902,Illinois
Wataga,09/01/1902,Illinois
Waterloo,11/01/1900,Illinois
Waterman,07/06/1900,Illinois
Watseka,06/02/1902,Illinois
Waukegan,01/01/1904,Illinois
Waukegan,06/15/1904,Illinois
Waverly,07/16/1900,Illinois
Wayne City,07/01/1903,Illinois
Waynesville,10/15/1902,Illinois
Weldon,08/15/1900,Illinois
Welga,09/01/1900,Illinois
Wellington,05/15/1902,Illinois
Wenona,11/01/1900,Illinois
West Brooklyn,08/01/1904,Illinois
West Liberty,06/01/1904,Illinois
West Salem,03/01/1902,Illinois
West Union,04/15/1904,Illinois
West York,07/01/1903,Illinois
Westfield,12/01/1902,Illinois
Weston,09/15/1903,Illinois
Weston,10/01/1903,Illinois
Westpoint,11/02/1903,Illinois
Westville,05/02/1904,Illinois
Wheeler,02/15/1904,Illinois
Whitehall,02/01/1902,Illinois
Whiteheath,03/01/1902,Illinois
Whittington,05/01/1903,Illinois
Williamsfield,09/01/1902,Illinois
Williamsville,05/15/1903,Illinois
Willowhill,01/01/1904,Illinois
Wilmington,09/01/1903,Illinois
Winchester,11/01/1901,Illinois
Windsor,10/01/1903,Illinois
Winnebago,07/01/1903,Illinois
Winslow,09/01/1903,Illinois
Wolfcreek,10/01/1904,Illinois
Woodbine,04/01/1904,Illinois
Woodhull,03/01/1902,Illinois
Woodlawn,11/15/1900,Illinois
Woodson,05/02/1904,Illinois
Woodstock,07/02/1900,Illinois
Worden,11/16/1903,Illinois
Worth,04/01/1903,Illinois
Wyanet,02/02/1903,Illinois
Wyoming,05/01/1902,Illinois
Xenia,04/01/1903,Illinois
Yale ,06/01/1904,Illinois
Yates City,12/02/1901,Illinois
Yorkville,10/01/1900,Illinois
Yuton,08/01/1901,Illinois
Zion City,06/15/1904,Illinois
